timestamp,emigId,apparentPower,currentL1,currentL2,currentL3,dcVoltage,deviceTemperature,exportLimit,importActivePower,importEnergy,mainsFrequency,stateCode,ts:,voltageL1L2,voltageL1L3,voltageL1N,voltageL2L3,voltageL2N,voltageL3N
2025-11-25T04:00:00.000000Z,INVERT:001122,,,,,0.124,5.756,100.0,,71370400,50.103,5.756,2025-11-25T04:00:00.000000Z,424.695,424.059,245.097,425.207,245.268,245.162
2025-11-25T07:30:00.000000Z,INVERT:001122,355,1.462,1.471,1.482,458.575,8.918,100.0,95,71370400,49.927,8.918,2025-11-25T07:30:00.000000Z,416.116,414.531,239.603,416.086,240.142,240.014
2025-11-25T08:00:00.000000Z,INVERT:001122,439,1.829,1.764,1.831,750.334,14.831,100.0,276,71370400,50.021,14.831,2025-11-25T08:00:00.000000Z,414.622,413.302,238.826,414.925,239.376,239.337
2025-11-25T08:30:00.000000Z,INVERT:001122,729,3.145,2.973,3.025,750.428,17.769,100.0,644,71370896,50.073,17.769,2025-11-25T08:30:00.000000Z,416.445,415.308,239.97,416.682,240.27,240.444
2025-11-25T09:00:00.000000Z,INVERT:001122,884,3.806,3.624,3.671,750.469,19.837,100.0,809,71371904,50.095,19.837,2025-11-25T09:00:00.000000Z,416.058,415.096,239.814,416.485,240.132,240.411
2025-11-25T09:30:00.000000Z,INVERT:001122,1723,7.256,7.119,7.114,750.32,21.566,100.0,1678,71373200,50.027,21.566,2025-11-25T09:30:00.000000Z,418.755,417.797,241.289,419.28,241.755,241.944
2025-11-25T10:00:00.000000Z,INVERT:001122,1551,6.511,6.369,6.392,750.381,22.727,100.0,1504,71375904,50.108,22.727,2025-11-25T10:00:00.000000Z,419.888,418.661,241.889,420.274,242.512,242.396
2025-11-25T10:30:00.000000Z,INVERT:001122,2400,10.055,9.907,9.932,750.412,23.928,100.0,2361,71378304,49.995,23.928,2025-11-25T10:30:00.000000Z,417.502,416.445,240.543,418.209,241.175,241.201
2025-11-25T11:00:00.000000Z,INVERT:001122,3094,12.842,12.77,12.751,750.37,24.83,100.0,3065,71382096,50.017,24.83,2025-11-25T11:00:00.000000Z,419.302,418.296,241.599,419.978,242.221,242.279
2025-11-25T11:30:00.000000Z,INVERT:001122,3416,14.216,14.099,14.094,750.427,26.522,100.0,3390,71386896,49.922,26.522,2025-11-25T11:30:00.000000Z,418.75,418.045,241.263,419.509,242.025,242.031
2025-11-25T12:00:00.000000Z,INVERT:001122,3367,14.051,13.963,13.913,750.378,27.934,100.0,3344,71392000,49.963,27.934,2025-11-25T12:00:00.000000Z,417.926,417.553,240.856,418.676,241.508,241.745
2025-11-25T12:30:00.000000Z,INVERT:001122,3585,14.97,14.874,14.846,750.381,28.877,100.0,3563,71397200,49.986,28.877,2025-11-25T12:30:00.000000Z,417.166,416.388,240.348,417.679,241.029,240.99
2025-11-25T13:00:00.000000Z,INVERT:001122,2800,11.688,11.588,11.592,750.418,29.124,100.0,2770,71402600,49.93,29.124,2025-11-25T13:00:00.000000Z,417.65,416.69,240.649,417.881,241.238,241.129
2025-11-25T13:30:00.000000Z,INVERT:001122,2145,8.968,8.867,8.885,750.445,29.153,100.0,2106,71406704,49.939,29.153,2025-11-25T13:30:00.000000Z,417.334,416.158,240.36,417.948,241.165,240.96
2025-11-25T14:00:00.000000Z,INVERT:001122,1835,7.71,7.58,7.56,750.357,28.635,100.0,1796,71410000,50.058,28.635,2025-11-25T14:00:00.000000Z,419.413,418.87,241.9,420.121,242.155,242.549
2025-11-25T14:30:00.000000Z,INVERT:001122,1044,4.453,4.249,4.292,750.467,28.483,100.0,985,71412704,50.053,28.483,2025-11-25T14:30:00.000000Z,420.152,419.654,242.359,420.775,242.429,243.029
2025-11-25T15:00:00.000000Z,INVERT:001122,611,2.651,2.481,2.525,750.477,27.91,100.0,497,71414096,50.045,27.91,2025-11-25T15:00:00.000000Z,418.141,417.642,241.176,418.683,241.444,241.763
2025-11-25T15:30:00.000000Z,INVERT:001122,416,1.806,1.721,1.72,750.394,27.675,100.0,220,71414800,50.037,27.675,2025-11-25T15:30:00.000000Z,418.199,417.262,240.991,418.95,241.59,241.575
2025-11-25T16:00:00.000000Z,INVERT:001122,353,1.457,1.428,1.45,259.931,25.866,100.0,,71415104,50.004,25.866,2025-11-25T16:00:00.000000Z,419.061,418.311,241.673,419.714,241.97,242.09
2025-11-25T18:00:00.000000Z,INVERT:001122,,,,,,10.439,100.0,,71415104,49.919,10.439,2025-11-25T18:00:00.000000Z,421.452,420.943,242.986,422.723,243.617,243.68
2025-11-26T04:00:00.000000Z,INVERT:001122,,,,,,1.565,100.0,,71415104,49.914,1.565,2025-11-26T04:00:00.000000Z,422.106,421.368,243.668,422.548,243.768,243.669
2025-11-26T07:30:00.000000Z,INVERT:001122,356,1.494,1.446,1.481,472.769,5.869,100.0,91,71415104,49.98,5.869,2025-11-26T07:30:00.000000Z,416.503,415.34,239.837,416.547,240.515,240.426
2025-11-26T08:00:00.000000Z,INVERT:001122,464,1.948,1.825,1.921,750.012,11.999,100.0,308,71415200,50.059,11.999,2025-11-26T08:00:00.000000Z,417.932,416.713,240.653,417.862,241.28,241.206
2025-11-26T08:30:00.000000Z,INVERT:001122,599,2.528,2.383,2.491,749.981,15.512,100.0,503,71415696,50.038,15.512,2025-11-26T08:30:00.000000Z,416.019,414.805,239.495,416.217,240.343,240.225
2025-11-26T09:00:00.000000Z,INVERT:001122,736,3.135,2.961,3.047,750.026,18.174,100.0,654,71416496,50.067,18.174,2025-11-26T09:00:00.000000Z,418.142,416.576,240.651,418.243,241.446,241.28
2025-11-26T09:30:00.000000Z,INVERT:001122,995,4.229,4.047,4.084,749.988,20.392,100.0,938,71417504,50.082,20.392,2025-11-26T09:30:00.000000Z,421.224,419.866,242.567,421.49,243.276,243.097
2025-11-26T10:00:00.000000Z,INVERT:001122,1607,6.798,6.629,6.637,750.019,22.301,100.0,1562,71419000,50.074,22.301,2025-11-26T10:00:00.000000Z,418.826,417.688,241.278,419.329,241.966,241.858
2025-11-26T10:30:00.000000Z,INVERT:001122,2284,9.593,9.47,9.472,750.009,24.062,100.0,2247,71421600,49.962,24.062,2025-11-26T10:30:00.000000Z,416.836,415.813,240.146,417.289,240.626,240.874
2025-11-26T11:00:00.000000Z,INVERT:001122,3019,12.608,12.47,12.492,749.976,25.129,100.0,2990,71425200,50.029,25.129,2025-11-26T11:00:00.000000Z,417.322,416.599,240.536,418.103,241.021,241.368
2025-11-26T11:30:00.000000Z,INVERT:001122,3319,13.866,13.735,13.762,750.085,27.63,100.0,3294,71429800,50.058,27.63,2025-11-26T11:30:00.000000Z,416.419,415.617,239.949,416.949,240.449,240.666
2025-11-26T12:00:00.000000Z,INVERT:001122,3223,13.481,13.357,13.326,750.0,29.466,100.0,3197,71434896,50.0,29.466,2025-11-26T12:00:00.000000Z,417.526,417.016,240.579,418.243,241.274,241.465
2025-11-26T12:30:00.000000Z,INVERT:001122,3899,16.225,16.121,16.108,750.146,31.421,100.0,3880,71439904,50.043,31.421,2025-11-26T12:30:00.000000Z,418.674,417.728,241.121,418.823,241.859,241.707
2025-11-26T13:00:00.000000Z,INVERT:001122,2626,11.032,10.918,10.917,750.025,32.099,100.0,2595,71445696,49.977,32.099,2025-11-26T13:00:00.000000Z,416.359,414.97,239.637,416.332,240.375,240.334
2025-11-26T13:30:00.000000Z,INVERT:001122,2383,10.004,9.898,9.892,750.109,31.968,100.0,2345,71449904,50.013,31.968,2025-11-26T13:30:00.000000Z,417.123,415.598,240.108,417.303,241.001,240.615
2025-11-26T14:00:00.000000Z,INVERT:001122,1742,7.33,7.166,7.185,749.972,31.637,100.0,1700,71453504,49.991,31.637,2025-11-26T14:00:00.000000Z,419.66,418.265,241.706,419.943,242.57,241.963
2025-11-26T14:30:00.000000Z,INVERT:001122,995,4.258,4.062,4.112,750.036,31.238,100.0,933,71456096,49.982,31.238,2025-11-26T14:30:00.000000Z,418.67,417.015,241.12,419.202,241.989,241.369
2025-11-26T15:00:00.000000Z,INVERT:001122,536,2.332,2.181,2.221,750.142,30.701,100.0,417,71457400,49.993,30.701,2025-11-26T15:00:00.000000Z,417.991,416.447,240.749,418.532,241.556,241.05
2025-11-26T15:30:00.000000Z,INVERT:001122,355,1.489,1.424,1.462,531.753,29.441,100.0,63,71458000,50.036,29.441,2025-11-26T15:30:00.000000Z,419.384,417.962,241.749,420.165,242.388,241.876
2025-11-26T16:00:00.000000Z,INVERT:001122,,,,,8.371,25.984,100.0,,71458096,50.11,25.984,2025-11-26T16:00:00.000000Z,420.838,419.29,242.382,421.116,242.953,242.609
2025-11-26T18:00:00.000000Z,INVERT:001122,,,,,0.228,11.631,100.0,,71458096,49.896,11.631,2025-11-26T18:00:00.000000Z,422.849,421.997,243.524,423.62,244.548,244.076
2025-11-27T04:00:00.000000Z,INVERT:001122,,,,,0.174,11.673,100.0,,71458096,50.043,11.673,2025-11-27T04:00:00.000000Z,425.643,424.387,245.218,426.409,246.089,245.674
2025-11-27T07:30:00.000000Z,INVERT:001122,,,,,130.994,14.458,100.0,,71458096,49.878,14.458,2025-11-27T07:30:00.000000Z,419.875,418.773,241.975,420.224,242.516,242.36
2025-11-27T08:00:00.000000Z,INVERT:001122,402,1.668,1.608,1.672,742.579,20.03,100.0,187,71458096,50.03,20.03,2025-11-27T08:00:00.000000Z,416.245,415.049,239.793,416.713,240.496,240.292
2025-11-27T08:30:00.000000Z,INVERT:001122,465,1.928,1.845,1.934,750.63,24.513,100.0,344,71458304,50.035,24.513,2025-11-27T08:30:00.000000Z,415.438,414.206,239.328,415.97,239.982,239.833
2025-11-27T09:00:00.000000Z,INVERT:001122,879,3.779,3.602,3.657,750.603,27.398,100.0,802,71458896,50.088,27.398,2025-11-27T09:00:00.000000Z,416.266,414.85,239.573,416.543,240.428,240.288
2025-11-27T09:30:00.000000Z,INVERT:001122,1542,6.548,6.416,6.406,750.659,30.059,100.0,1501,71460304,50.032,30.059,2025-11-27T09:30:00.000000Z,416.613,415.371,239.748,417.042,240.766,240.618
2025-11-27T10:00:00.000000Z,INVERT:001122,1862,7.855,7.705,7.697,750.636,31.941,100.0,1823,71462704,50.022,31.941,2025-11-27T10:00:00.000000Z,418.185,417.016,240.701,418.987,241.702,241.616
2025-11-27T10:30:00.000000Z,INVERT:001122,1450,6.213,6.03,6.061,750.702,33.395,100.0,1406,71465600,50.061,33.395,2025-11-27T10:30:00.000000Z,413.236,412.234,238.065,413.935,238.554,238.93
2025-11-27T11:00:00.000000Z,INVERT:001122,2082,8.787,8.667,8.707,750.626,34.379,100.0,2047,71467696,50.082,34.379,2025-11-27T11:00:00.000000Z,413.43,412.178,237.937,414.12,238.687,239.08
2025-11-27T11:30:00.000000Z,INVERT:001122,1646,6.95,6.801,6.81,750.727,35.433,100.0,1608,71471000,50.001,35.433,2025-11-27T11:30:00.000000Z,417.807,416.581,240.53,418.566,241.479,241.446
2025-11-27T12:00:00.000000Z,INVERT:001122,1745,7.334,7.201,7.18,750.619,35.742,100.0,1703,71473504,49.899,35.742,2025-11-27T12:00:00.000000Z,420.162,419.025,241.945,420.627,242.66,242.729
2025-11-27T12:30:00.000000Z,INVERT:001122,2058,8.627,8.49,8.518,750.636,36.464,100.0,2021,71476096,49.913,36.464,2025-11-27T12:30:00.000000Z,417.709,416.707,240.564,418.053,241.224,241.24
2025-11-27T13:00:00.000000Z,INVERT:001122,2643,11.04,10.937,10.938,750.678,37.914,100.0,2611,71479400,50.01,37.914,2025-11-27T13:00:00.000000Z,417.765,416.489,240.537,418.015,241.331,241.126
2025-11-27T13:30:00.000000Z,INVERT:001122,1296,5.497,5.326,5.339,750.701,37.948,100.0,1249,71483200,50.018,37.948,2025-11-27T13:30:00.000000Z,419.573,418.46,241.582,420.256,242.532,242.376
2025-11-27T14:00:00.000000Z,INVERT:001122,862,3.711,3.495,3.541,750.67,37.614,100.0,795,71485104,50.019,37.614,2025-11-27T14:00:00.000000Z,420.717,419.703,242.365,421.529,243.173,243.065
2025-11-27T14:30:00.000000Z,INVERT:001122,629,2.751,2.54,2.572,750.724,37.169,100.0,534,71486400,50.023,37.169,2025-11-27T14:30:00.000000Z,422.281,421.282,243.283,423.227,244.097,243.954
2025-11-27T15:00:00.000000Z,INVERT:001122,800,3.464,3.256,3.276,750.732,36.842,100.0,720,71487200,49.911,36.842,2025-11-27T15:00:00.000000Z,421.622,420.835,242.946,422.634,243.76,243.704
2025-11-27T15:30:00.000000Z,INVERT:001122,382,1.593,1.561,1.563,514.466,35.866,100.0,94,71488304,49.933,35.866,2025-11-27T15:30:00.000000Z,421.98,420.768,242.986,423.058,244.134,243.693
2025-11-27T18:00:00.000000Z,INVERT:001122,,,,,,18.854,100.0,,71488304,49.861,18.854,2025-11-27T18:00:00.000000Z,425.656,424.468,244.836,427.244,246.68,245.969
2025-11-28T04:00:00.000000Z,INVERT:001122,,,,,,9.931,100.0,,71488304,50.045,9.931,2025-11-28T04:00:00.000000Z,423.116,422.469,243.881,424.356,244.745,244.611
2025-11-28T07:30:00.000000Z,INVERT:001122,,,,,332.07,11.684,100.0,,71488304,49.925,11.684,2025-11-28T07:30:00.000000Z,416.306,415.021,239.661,416.81,240.681,240.266
2025-11-28T08:00:00.000000Z,INVERT:001122,321,1.358,1.284,1.327,750.459,17.152,100.0,134,71488304,50.012,17.152,2025-11-28T08:00:00.000000Z,417.818,416.767,240.514,418.776,241.655,241.413
2025-11-28T08:30:00.000000Z,INVERT:001122,638,2.713,2.551,2.646,750.421,21.228,100.0,575,71488600,50.008,21.228,2025-11-28T08:30:00.000000Z,416.707,415.711,239.96,417.79,241.006,240.783
2025-11-28T09:00:00.000000Z,INVERT:001122,942,4.044,3.859,3.902,750.428,23.859,100.0,905,71489504,50.016,23.859,2025-11-28T09:00:00.000000Z,417.068,415.949,240.083,418.365,241.164,241.289
2025-11-28T09:30:00.000000Z,INVERT:001122,1264,5.365,5.191,5.227,750.353,24.773,100.0,1235,71491000,50.041,24.773,2025-11-28T09:30:00.000000Z,417.918,416.629,240.46,419.112,241.767,241.577
2025-11-28T10:00:00.000000Z,INVERT:001122,1648,6.915,6.797,6.785,750.452,27.059,100.0,1618,71492896,49.986,27.059,2025-11-28T10:00:00.000000Z,419.584,418.639,241.491,421.02,242.758,242.763
2025-11-28T10:30:00.000000Z,INVERT:001122,2127,8.957,8.809,8.796,750.497,28.755,100.0,2097,71495504,50.06,28.755,2025-11-28T10:30:00.000000Z,417.677,416.563,240.534,418.916,241.525,241.557
2025-11-28T11:00:00.000000Z,INVERT:001122,2693,11.208,11.09,11.093,750.431,30.633,100.0,2670,71498800,50.034,30.633,2025-11-28T11:00:00.000000Z,419.014,417.792,241.049,420.626,242.428,242.402
2025-11-28T11:30:00.000000Z,INVERT:001122,3062,12.759,12.607,12.637,750.546,32.19,100.0,3040,71503000,49.925,32.19,2025-11-28T11:30:00.000000Z,418.488,417.329,240.795,419.758,242.081,242.057
2025-11-28T12:00:00.000000Z,INVERT:001122,2732,11.412,11.268,11.308,750.453,33.659,100.0,2708,71507296,49.977,33.659,2025-11-28T12:00:00.000000Z,416.669,415.809,239.845,417.997,240.883,241.193
2025-11-28T12:30:00.000000Z,INVERT:001122,1326,5.6,5.436,5.489,750.44,33.66,100.0,1290,71511200,49.999,33.66,2025-11-28T12:30:00.000000Z,417.736,416.256,240.523,418.733,241.493,241.399
2025-11-28T13:00:00.000000Z,INVERT:001122,525,2.277,2.118,2.18,750.42,31.695,100.0,438,71512896,50.034,31.695,2025-11-28T13:00:00.000000Z,416.072,414.848,239.519,417.343,240.547,240.523
2025-11-28T13:30:00.000000Z,INVERT:001122,1345,5.631,5.462,5.506,750.546,28.656,100.0,1308,71513600,49.971,28.656,2025-11-28T13:30:00.000000Z,421.303,419.996,242.686,422.461,243.594,243.42
2025-11-28T14:00:00.000000Z,INVERT:001122,1420,5.955,5.792,5.812,750.461,29.126,100.0,1388,71515696,49.962,29.126,2025-11-28T14:00:00.000000Z,421.611,420.568,242.867,422.981,243.796,243.803
2025-11-28T14:30:00.000000Z,INVERT:001122,724,3.114,2.919,2.977,750.561,29.071,100.0,672,71517600,49.986,29.071,2025-11-28T14:30:00.000000Z,420.522,419.382,242.262,421.773,243.192,243.074
2025-11-28T15:00:00.000000Z,INVERT:001122,522,2.269,2.093,2.141,750.448,29.198,100.0,413,71518704,50.104,29.198,2025-11-28T15:00:00.000000Z,420.825,420.028,242.438,422.225,243.401,243.424
2025-11-28T15:30:00.000000Z,INVERT:001122,316,1.314,1.289,1.295,750.386,29.147,100.0,101,71519296,50.01,29.147,2025-11-28T15:30:00.000000Z,420.914,419.682,242.523,421.858,243.261,243.092
2025-11-28T16:00:00.000000Z,INVERT:001122,,,,,34.011,25.853,100.0,,71519400,50.124,25.853,2025-11-28T16:00:00.000000Z,421.037,419.794,242.676,422.069,243.316,243.319
2025-11-28T18:00:00.000000Z,INVERT:001122,,,,,,11.988,100.0,,71519400,50.072,11.988,2025-11-28T18:00:00.000000Z,424.208,422.384,244.145,425.105,245.33,244.661
2025-11-29T04:00:00.000000Z,INVERT:001122,,,,,,8.862,100.0,,71519400,50.082,8.862,2025-11-29T04:00:00.000000Z,424.788,423.506,244.43,426.297,245.864,245.479
2025-11-29T08:00:00.000000Z,INVERT:001122,,,,,142.271,10.338,100.0,,71519400,49.942,10.338,2025-11-29T08:00:00.000000Z,423.03,421.636,243.492,424.249,244.89,244.278
2025-11-29T08:30:00.000000Z,INVERT:001122,347,1.423,1.328,1.406,682.824,14.956,100.0,163,71519400,49.956,14.956,2025-11-29T08:30:00.000000Z,425.671,424.025,244.96,426.998,246.434,245.651
2025-11-29T09:00:00.000000Z,INVERT:001122,408,1.703,1.555,1.658,750.404,19.148,100.0,282,71519600,49.958,19.148,2025-11-29T09:00:00.000000Z,425.51,423.937,244.933,426.889,246.402,245.634
2025-11-29T09:30:00.000000Z,INVERT:001122,590,2.482,2.291,2.397,749.662,21.305,100.0,528,71520096,50.003,21.305,2025-11-29T09:30:00.000000Z,425.05,423.524,244.677,426.418,246.026,245.397
2025-11-29T10:00:00.000000Z,INVERT:001122,781,3.34,3.114,3.164,750.396,22.611,100.0,744,71520896,50.004,22.611,2025-11-29T10:00:00.000000Z,426.277,424.92,245.475,427.613,246.657,246.222
2025-11-29T10:30:00.000000Z,INVERT:001122,696,3.015,2.772,2.824,750.008,23.52,100.0,655,71522096,50.036,23.52,2025-11-29T10:30:00.000000Z,425.982,424.525,245.253,427.243,246.407,245.994
2025-11-29T11:00:00.000000Z,INVERT:001122,607,2.651,2.387,2.471,749.63,23.937,100.0,552,71523104,49.961,23.937,2025-11-29T11:00:00.000000Z,423.965,422.875,244.168,425.642,245.454,245.001
2025-11-29T11:30:00.000000Z,INVERT:001122,1065,4.519,4.303,4.332,749.823,24.367,100.0,1024,71524000,50.043,24.367,2025-11-29T11:30:00.000000Z,424.108,422.663,244.182,425.582,245.405,244.977
2025-11-29T12:00:00.000000Z,INVERT:001122,1599,6.652,6.48,6.487,749.944,24.124,100.0,1553,71525800,50.127,24.124,2025-11-29T12:00:00.000000Z,425.368,424.05,244.886,427.237,246.254,245.944
2025-11-29T12:30:00.000000Z,INVERT:001122,1353,5.614,5.438,5.467,751.857,24.018,100.0,1309,71528096,50.135,24.018,2025-11-29T12:30:00.000000Z,427.036,425.715,245.875,428.551,247.165,246.716
2025-11-29T13:00:00.000000Z,INVERT:001122,695,2.979,2.736,2.805,752.901,23.689,100.0,644,71530096,50.104,23.689,2025-11-29T13:00:00.000000Z,427.752,426.639,246.225,429.37,247.667,247.284
2025-11-29T13:30:00.000000Z,INVERT:001122,1265,5.245,5.05,5.093,755.488,23.186,100.0,1223,71531104,50.105,23.186,2025-11-29T13:30:00.000000Z,428.825,427.33,246.711,430.435,248.386,247.836
2025-11-29T14:00:00.000000Z,INVERT:001122,1104,4.597,4.39,4.458,753.738,23.519,100.0,1066,71533000,50.086,23.519,2025-11-29T14:00:00.000000Z,427.389,425.616,245.984,429.005,247.503,246.728
